153, 18, "1", "2", "3", "4", "5", "6", "7", "8", "9", "10", "11", "12", "13", "14", "15", "16", "17", "18", "crop"
0.2618,0.2454,0.26729998,0.2154,0.2225,-9999.0,0.2188,0.4289,0.34759998,0.40739998,0.3769,0.7527,0.5464,0.6264,0.72779995,0.5356,0.5804,0.2679,61
0.0484,0.2452,0.2584,0.2359,0.2426,-9999.0,0.2428,0.3786,0.4093,0.4113,0.2927,0.6968,0.66069996,0.68009996,0.76909995,0.30699998,0.6059,0.24589999,61
0.2717,0.3089,0.2662,0.2884,0.31399998,0.38009998,0.3658,0.5099,0.47289997,0.4251,0.42029998,0.46289998,0.49449998,0.44759998,0.484,0.41979998,0.40039998,0.28919998,61
0.26,0.2862,0.27539998,0.2918,0.2726,0.3198,0.3585,0.2941,0.37539998,0.484,0.5026,0.70229995,0.60719997,0.565,0.66389996,0.5018,0.4773,0.2764,61
0.3011,0.21319999,0.2199,0.219,0.21949999,-9999.0,0.1893,0.2224,0.24,0.74,0.36769998,0.86179996,0.7948,0.7568,0.8516,0.48409998,0.6746,0.2276,61
0.0343,0.2048,0.2171,0.1739,0.1919,-9999.0,0.1794,0.1749,0.1988,0.2145,0.2382,0.7617,0.525,0.6062,0.7369,0.4328,0.57919997,0.2272,61
0.025999999,0.18789999,0.1854,0.17819999,0.18509999,-9999.0,0.2154,0.4118,0.4229,0.51519996,0.5664,0.56409997,0.57559997,0.4473,0.5312,0.34829998,0.3838,0.206,61
0.20359999,0.21239999,0.20199999,0.1809,0.1909,-9999.0,0.1732,0.42159998,0.5171,0.45659998,0.34039998,0.35639998,0.27899998,0.2543,0.311,0.20529999,0.2225,0.24159999,61
0.24399999,0.3338,0.26299998,0.2977,0.2947,-9999.0,0.2927,0.4195,0.3373,0.2628,0.42909998,0.39479998,0.25079998,0.3321,0.36229998,0.269,0.2564,0.2683,61
0.26119998,0.2128,0.2267,0.2038,0.199,-9999.0,0.22379999,0.3937,0.403,0.4227,0.47039998,0.45409998,0.40719998,0.46829998,0.46829998,0.3547,0.40219998,0.2322,61
